Year,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Region,Data Item,Domain,Domain Category,Value,CV (%)
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,33,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,026,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,63,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,138,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,813,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"39,689,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"30,788,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"33,894,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,012,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,181,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,907,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,210,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,221,000",
1997,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,570,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"36,098,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,388,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"66,839,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,269,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"70,877,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"44,068,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,680,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,617,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,453,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"101,373,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"100,070,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,466,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,739,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,356,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,640,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,421,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,997,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"34,363,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,619,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,292,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,676,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,788,000",
1997,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,283,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,487,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,204,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,626,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"633,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"250,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,502,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"40,406,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,769,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,110,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,381,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,379,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,351,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,741,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,415,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"865,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,630,000",
1997,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,759,000",
1997,COUNTY,NORTH DAKOTA,38,CENTRAL,50,EDDY,27,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,092,000",
1997,COUNTY,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,911,000",
1997,COUNTY,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,863,000",
1997,COUNTY,NORTH DAKOTA,38,CENTRAL,50,SHERIDAN,83,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,330,000",
1997,COUNTY,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"66,787,000",
1997,COUNTY,NORTH DAKOTA,38,CENTRAL,50,WELLS,103,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"51,769,000",
1997,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"70,528,000",
1997,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"165,158,000",
1997,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,GRIGGS,39,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,049,000",
1997,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"46,123,000",
1997,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,TRAILL,97,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"85,129,000",
1997,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BENSON,5,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"39,409,000",
1997,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"55,702,000",
1997,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"35,818,000",
1997,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,PIERCE,69,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,420,000",
1997,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,846,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,CAVALIER,19,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"70,815,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"119,256,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,019,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,PEMBINA,67,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"124,164,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,188,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,TOWNER,95,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"39,570,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,WALSH,99,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"117,931,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,041,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,DIVIDE,23,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"30,785,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,MOUNTRAIL,61,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"40,867,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,RENVILLE,75,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"34,975,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WARD,101,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"70,805,000",
1997,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,855,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,832,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,EMMONS,29,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,871,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,982,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,048,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,SIOUX,85,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,274,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,DICKEY,21,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"43,757,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LA MOURE,45,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"54,516,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LOGAN,47,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,232,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,MCINTOSH,51,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,361,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RANSOM,73,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"47,384,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"143,862,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,SARGENT,81,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"49,776,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,839,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BILLINGS,7,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,669,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BOWMAN,11,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,677,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,GOLDEN VALLEY,33,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,266,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"36,099,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,SLOPE,87,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,465,000",
1997,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,832,000",
1997,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,DUNN,25,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,529,000",
1997,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCKENZIE,53,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,828,000",
1997,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"62,801,000",
1997,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MERCER,57,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,271,000",
1997,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,OLIVER,65,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,456,000",
1997,COUNTY,OHIO,39,CENTRAL,50,DELAWARE,41,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"47,552,000",
1997,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"37,626,000",
1997,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"65,517,000",
1997,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"38,340,000",
1997,COUNTY,OHIO,39,CENTRAL,50,KNOX,83,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"28,938,000",
1997,COUNTY,OHIO,39,CENTRAL,50,LICKING,89,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,078,000",
1997,COUNTY,OHIO,39,CENTRAL,50,MADISON,97,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"68,443,000",
1997,COUNTY,OHIO,39,CENTRAL,50,MARION,101,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"53,473,000",
1997,COUNTY,OHIO,39,CENTRAL,50,MORROW,117,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"28,499,000",
1997,COUNTY,OHIO,39,CENTRAL,50,PICKAWAY,129,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"67,965,000",
1997,COUNTY,OHIO,39,CENTRAL,50,ROSS,141,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"37,812,000",
1997,COUNTY,OHIO,39,CENTRAL,50,UNION,159,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"43,122,000",
1997,COUNTY,OHIO,39,EAST CENTRAL,60,BELMONT,13,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,322,000",
1997,COUNTY,OHIO,39,EAST CENTRAL,60,CARROLL,19,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,802,000",
1997,COUNTY,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,247,000",
1997,COUNTY,OHIO,39,EAST CENTRAL,60,HARRISON,67,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,459,000",
1997,COUNTY,OHIO,39,EAST CENTRAL,60,HOLMES,75,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,366,000",
1997,COUNTY,OHIO,39,EAST CENTRAL,60,JEFFERSON,81,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,961,000",
1997,COUNTY,OHIO,39,EAST CENTRAL,60,TUSCARAWAS,157,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,940,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,223,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"53,731,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,ERIE,43,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,438,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,HURON,77,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"64,251,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,93,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"69,567,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,799,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,876,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"57,260,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,SENECA,147,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"61,506,000",
1997,COUNTY,OHIO,39,NORTH CENTRAL,20,WYANDOT,175,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"45,738,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,ASHTABULA,7,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,419,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,COLUMBIANA,29,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,702,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,CUYAHOGA,35,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,685,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,55,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,396,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,LAKE,85,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"73,066,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,MAHONING,99,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,486,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,902,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,299,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,STARK,151,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"28,459,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,SUMMIT,153,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,792,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,TRUMBULL,155,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,148,000",
1997,COUNTY,OHIO,39,NORTHEAST,30,WAYNE,169,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"35,949,000",
1997,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"45,478,000",
1997,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"33,906,000",
1997,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"57,922,000",
1997,COUNTY,OHIO,39,NORTHWEST,10,HANCOCK,63,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"68,036,000",
1997,COUNTY,OHIO,39,NORTHWEST,10,HENRY,69,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"68,379,000",
1997,COUNTY,OHIO,39,NORTHWEST,10,LUCAS,95,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"46,555,000",
1997,COUNTY,OHIO,39,NORTHWEST,10,PAULDING,125,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"46,334,000",
