Value,end_code,county_name,county_code,begin_code,week_ending,state_ansi,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,county_ansi,location_desc,state_alpha,state_fips_code,reference_period_desc,country_name,asd_code,source_desc,statisticcat_desc,short_desc,domaincat_desc,commodity_desc,CV (%),group_desc,sector_desc,asd_desc,prodn_practice_desc,load_time,state_name,country_code,watershed_desc,agg_level_desc,class_desc,watershed_code,zip_5
16,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25213,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25213
2,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25231,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25231
5,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25231,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25231
1,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25231,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25231
17,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25234,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25234
15,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25234,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25234
10,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25234,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25234
36,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25235,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25235
30,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25235,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25235
15,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25235,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25235
30,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25239,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25239
30,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25239,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25239
33,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25239,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25239
28,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25241,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25241
17,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25241,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25241
14,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25241,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25241
42,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25243,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25243
42,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25243,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25243
35,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25243,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25243
16,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25244,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25244
36,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25244,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25244
14,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25244,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25244
65,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25245,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25245
51,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25245,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25245
28,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25245,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25245
2,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25247,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25247
2,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25247,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25247
59,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25248,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25248
47,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25248,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25248
55,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25248,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25248
5,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25251,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25251
14,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25251,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25251
4,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25251,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25251
37,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25252,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25252
50,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25252,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25252
36,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25252,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25252
70,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25253,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25253
73,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25253,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25253
51,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25253,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25253
6,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25259,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25259
24,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25259,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25259
12,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25259,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25259
6,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25260,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25260
3,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25260,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25260
3,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25260,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25260
3,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25261,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25261
12,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25261,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25261
6,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25261,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25261
6,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25262,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25262
7,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25262,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25262
10,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25262,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25262
11,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25264,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25264
15,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25264,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25264
6,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25264,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25264
5,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25265,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25265
4,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25265,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25265
4,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25265,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25265
19,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25266,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25266
25,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25266,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25266
19,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25266,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25266
16,00,,,00,,54,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25267,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25267
13,00,,,00,,54,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25267,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25267
11,00,,,00,,54,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,25267,WV,54,YEAR,UNITED STATES,,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,WEST VIRGINIA,9000,,ZIP CODE,ALL CLASSES,00000000,25267
