group_desc,domaincat_desc,commodity_desc,CV (%),statisticcat_desc,short_desc,source_desc,zip_5,watershed_desc,agg_level_desc,class_desc,watershed_code,state_name,country_code,sector_desc,prodn_practice_desc,asd_desc,load_time,county_code,begin_code,week_ending,state_ansi,county_name,Value,end_code,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89704,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,10,00,UNITED STATES,,,32,NV,89704,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89705,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89705,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89705,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89705,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89706,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89706,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89706,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89706,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89706,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89706,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89801,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,17,00,UNITED STATES,,,32,NV,89801,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89801,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,20,00,UNITED STATES,,,32,NV,89801,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89801,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89801,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89802,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89802,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89803,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,5,00,UNITED STATES,,,32,NV,89803,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89803,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,8,00,UNITED STATES,,,32,NV,89803,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89803,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,4,00,UNITED STATES,,,32,NV,89803,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89815,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,20,00,UNITED STATES,,,32,NV,89815,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89815,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,15,00,UNITED STATES,,,32,NV,89815,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89815,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,8,00,UNITED STATES,,,32,NV,89815,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89820,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,21,00,UNITED STATES,,,32,NV,89820,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89820,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,21,00,UNITED STATES,,,32,NV,89820,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89820,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,21,00,UNITED STATES,,,32,NV,89820,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89822,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,5,00,UNITED STATES,,,32,NV,89822,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89822,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89822,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89822,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89822,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89823,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,4,00,UNITED STATES,,,32,NV,89823,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89823,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,7,00,UNITED STATES,,,32,NV,89823,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89823,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,7,00,UNITED STATES,,,32,NV,89823,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89824,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89824,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89825,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,1,00,UNITED STATES,,,32,NV,89825,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89828,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,14,00,UNITED STATES,,,32,NV,89828,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89828,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,13,00,UNITED STATES,,,32,NV,89828,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89828,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,7,00,UNITED STATES,,,32,NV,89828,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89831,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89831,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89831,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,4,00,UNITED STATES,,,32,NV,89831,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89832,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,18,00,UNITED STATES,,,32,NV,89832,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89832,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,18,00,UNITED STATES,,,32,NV,89832,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89832,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,19,00,UNITED STATES,,,32,NV,89832,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89833,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89833,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89833,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,7,00,UNITED STATES,,,32,NV,89833,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89833,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89833,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89834,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,3,00,UNITED STATES,,,32,NV,89834,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89834,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,6,00,UNITED STATES,,,32,NV,89834,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89834,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89834,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89835,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,8,00,UNITED STATES,,,32,NV,89835,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89835,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,16,00,UNITED STATES,,,32,NV,89835,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89835,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,13,00,UNITED STATES,,,32,NV,89835,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,89883,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,2,00,UNITED STATES,,,32,NV,89883,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,99999,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,,00,,32,,52,00,UNITED STATES,,,32,NV,99999,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,99999,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,,00,,32,,50,00,UNITED STATES,,,32,NV,99999,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,99999,,ZIP CODE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,30,00,UNITED STATES,,,32,NV,99999,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,4.6,SALES,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM OPERATIONS",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,38.1,00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,PCT OF FARM OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,13.0,SALES,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM OPERATIONS",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,39.3,00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,PCT OF FARM OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,27.5,SALES,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM OPERATIONS",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,36.1,00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,PCT OF FARM OPERATIONS
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,3.5,SALES,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,46,00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,PCT OF FARM SALES
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,25.5,SALES,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,41.5,00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,PCT OF FARM SALES
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,24.4,SALES,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,47.9,00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,PCT OF FARM SALES
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,42.7,00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,PCT OF FARM SALES
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,35.3,00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,PCT OF FARM SALES
CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),CROP TOTALS,,SALES,"CROP TOTALS, ORGANIC - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ORGANIC,NORTHWEST,2012-01-01 00:00:00.000,001,00,,32,CHURCHILL,                 (D),00,UNITED STATES,10,001,32,NV,"NEVADA, NORTHWEST, CHURCHILL",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,ORGANIC STATUS,,2007,$
CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),CROP TOTALS,,SALES,"CROP TOTALS, ORGANIC - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ORGANIC,NORTHWEST,2012-01-01 00:00:00.000,013,00,,32,HUMBOLDT,                 (D),00,UNITED STATES,10,013,32,NV,"NEVADA, NORTHWEST, HUMBOLDT",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,ORGANIC STATUS,,2007,$
CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),CROP TOTALS,,SALES,"CROP TOTALS, ORGANIC - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ORGANIC,NORTHWEST,2012-01-01 00:00:00.000,019,00,,32,LYON,                 (D),00,UNITED STATES,10,019,32,NV,"NEVADA, NORTHWEST, LYON",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,ORGANIC STATUS,,2007,$
CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),CROP TOTALS,,SALES,"CROP TOTALS, ORGANIC - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ORGANIC,NORTHWEST,2012-01-01 00:00:00.000,031,00,,32,WASHOE,                 (D),00,UNITED STATES,10,031,32,NV,"NEVADA, NORTHWEST, WASHOE",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,ORGANIC STATUS,,2007,$
CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),CROP TOTALS,,SALES,"CROP TOTALS, ORGANIC - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ORGANIC,NORTHEAST,2012-01-01 00:00:00.000,011,00,,32,EUREKA,"440,000",00,UNITED STATES,30,011,32,NV,"NEVADA, NORTHEAST, EUREKA",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,ORGANIC STATUS,,2007,$
CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),CROP TOTALS,,SALES,"CROP TOTALS, ORGANIC - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ORGANIC,NORTHEAST,2012-01-01 00:00:00.000,015,00,,32,LANDER,                 (D),00,UNITED STATES,30,015,32,NV,"NEVADA, NORTHEAST, LANDER",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,ORGANIC STATUS,,2007,$
CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),CROP TOTALS,,SALES,"CROP TOTALS, ORGANIC - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ORGANIC,SOUTH,2012-01-01 00:00:00.000,009,00,,32,ESMERALDA,                 (D),00,UNITED STATES,80,009,32,NV,"NEVADA, SOUTH, ESMERALDA",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,ORGANIC STATUS,,2007,$
