short_desc,statisticcat_desc,source_desc,group_desc,commodity_desc,CV (%),domaincat_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc,zip_5,class_desc,watershed_code,watershed_desc,agg_level_desc,end_code,Value,state_ansi,week_ending,county_code,begin_code,county_name,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,country_name,asd_code,state_alpha,reference_period_desc,location_desc,state_fips_code,county_ansi
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,19.9,NOT SPECIFIED,NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,174,38,,031,00,FOSTER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, FOSTER",38,031
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,7.6,NOT SPECIFIED,NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,197,38,,031,00,FOSTER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, FOSTER",38,031
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,182,38,,031,00,FOSTER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, FOSTER",38,031
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,167,38,,031,00,FOSTER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, FOSTER",38,031
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,216,38,,031,00,FOSTER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, FOSTER",38,031
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,8.8,NOT SPECIFIED,NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,253,38,,043,00,KIDDER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, KIDDER",38,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,19.9,NOT SPECIFIED,NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,290,38,,043,00,KIDDER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, KIDDER",38,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,7.6,NOT SPECIFIED,NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,351,38,,043,00,KIDDER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, KIDDER",38,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,300,38,,043,00,KIDDER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, KIDDER",38,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,243,38,,043,00,KIDDER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, KIDDER",38,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,321,38,,043,00,KIDDER,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, KIDDER",38,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,8.8,NOT SPECIFIED,NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,170,38,,083,00,SHERIDAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, SHERIDAN",38,083
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,19.9,NOT SPECIFIED,NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,177,38,,083,00,SHERIDAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, SHERIDAN",38,083
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,7.6,NOT SPECIFIED,NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,219,38,,083,00,SHERIDAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, SHERIDAN",38,083
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,205,38,,083,00,SHERIDAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, SHERIDAN",38,083
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,212,38,,083,00,SHERIDAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, SHERIDAN",38,083
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,299,38,,083,00,SHERIDAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, SHERIDAN",38,083
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,8.8,NOT SPECIFIED,NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,513,38,,093,00,STUTSMAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, STUTSMAN",38,093
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,19.9,NOT SPECIFIED,NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,616,38,,093,00,STUTSMAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, STUTSMAN",38,093
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,7.6,NOT SPECIFIED,NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,618,38,,093,00,STUTSMAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, STUTSMAN",38,093
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,477,38,,093,00,STUTSMAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, STUTSMAN",38,093
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,491,38,,093,00,STUTSMAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, STUTSMAN",38,093
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,664,38,,093,00,STUTSMAN,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, STUTSMAN",38,093
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,8.8,NOT SPECIFIED,NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,312,38,,103,00,WELLS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, WELLS",38,103
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,19.9,NOT SPECIFIED,NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,329,38,,103,00,WELLS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, WELLS",38,103
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,7.6,NOT SPECIFIED,NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,322,38,,103,00,WELLS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, WELLS",38,103
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,354,38,,103,00,WELLS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, WELLS",38,103
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,325,38,,103,00,WELLS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, WELLS",38,103
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,478,38,,103,00,WELLS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,UNITED STATES,50,ND,YEAR,"NORTH DAKOTA, CENTRAL, WELLS",38,103
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,8.8,NOT SPECIFIED,NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,449,38,,003,00,BARNES,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, BARNES",38,003
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,19.9,NOT SPECIFIED,NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,455,38,,003,00,BARNES,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, BARNES",38,003
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,7.6,NOT SPECIFIED,NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,490,38,,003,00,BARNES,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, BARNES",38,003
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,534,38,,003,00,BARNES,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, BARNES",38,003
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,480,38,,003,00,BARNES,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, BARNES",38,003
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,637,38,,003,00,BARNES,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, BARNES",38,003
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,8.8,NOT SPECIFIED,NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,546,38,,017,00,CASS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, CASS",38,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,19.9,NOT SPECIFIED,NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,601,38,,017,00,CASS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, CASS",38,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,7.6,NOT SPECIFIED,NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,645,38,,017,00,CASS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, CASS",38,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,639,38,,017,00,CASS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, CASS",38,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,691,38,,017,00,CASS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, CASS",38,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,842,38,,017,00,CASS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, CASS",38,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,8.8,NOT SPECIFIED,NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,192,38,,039,00,GRIGGS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, GRIGGS",38,039
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,19.9,NOT SPECIFIED,NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,243,38,,039,00,GRIGGS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, GRIGGS",38,039
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,7.6,NOT SPECIFIED,NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,240,38,,039,00,GRIGGS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, GRIGGS",38,039
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,214,38,,039,00,GRIGGS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, GRIGGS",38,039
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,164,38,,039,00,GRIGGS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, GRIGGS",38,039
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,261,38,,039,00,GRIGGS,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, GRIGGS",38,039
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,8.8,NOT SPECIFIED,NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,169,38,,091,00,STEELE,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, STEELE",38,091
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,19.9,NOT SPECIFIED,NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,210,38,,091,00,STEELE,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, STEELE",38,091
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,7.6,NOT SPECIFIED,NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,239,38,,091,00,STEELE,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, STEELE",38,091
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,216,38,,091,00,STEELE,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, STEELE",38,091
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,209,38,,091,00,STEELE,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, STEELE",38,091
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,261,38,,091,00,STEELE,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, STEELE",38,091
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,8.8,NOT SPECIFIED,NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST CENTRAL,,ALL CLASSES,00000000,,COUNTY,00,308,38,,097,00,TRAILL,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,UNITED STATES,60,ND,YEAR,"NORTH DAKOTA, EAST CENTRAL, TRAILL",38,097
