region_desc,unit_desc,year,congr_district_code,freq_desc,domain_desc,util_practice_desc,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,asd_code,country_name,Value,end_code,county_name,begin_code,county_code,week_ending,state_ansi,prodn_practice_desc,asd_desc,sector_desc,load_time,country_code,state_name,agg_level_desc,watershed_desc,watershed_code,class_desc,zip_5,source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66550,YEAR,,UNITED STATES,24,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66550,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66552,YEAR,,UNITED STATES,16,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66552,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66552,YEAR,,UNITED STATES,21,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66552,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66552,YEAR,,UNITED STATES,30,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66552,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66554,YEAR,,UNITED STATES,20,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66554,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66554,YEAR,,UNITED STATES,27,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66554,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66554,YEAR,,UNITED STATES,43,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66554,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66601,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66601,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66601,YEAR,,UNITED STATES,3,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66601,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66601,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66601,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66603,YEAR,,UNITED STATES,1,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66603,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66603,YEAR,,UNITED STATES,1,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66603,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66603,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66603,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66604,YEAR,,UNITED STATES,26,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66604,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66604,YEAR,,UNITED STATES,26,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66604,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66604,YEAR,,UNITED STATES,17,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66604,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66605,YEAR,,UNITED STATES,15,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66605,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66605,YEAR,,UNITED STATES,11,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66605,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66605,YEAR,,UNITED STATES,9,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66605,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66606,YEAR,,UNITED STATES,6,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66606,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66606,YEAR,,UNITED STATES,14,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66606,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66606,YEAR,,UNITED STATES,12,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66606,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66607,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66607,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66607,YEAR,,UNITED STATES,7,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66607,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66607,YEAR,,UNITED STATES,1,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66607,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66608,YEAR,,UNITED STATES,4,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66608,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66608,YEAR,,UNITED STATES,7,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66608,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66608,YEAR,,UNITED STATES,13,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66608,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66609,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66609,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66609,YEAR,,UNITED STATES,6,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66609,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66609,YEAR,,UNITED STATES,8,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66609,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66610,YEAR,,UNITED STATES,52,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66610,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66610,YEAR,,UNITED STATES,47,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66610,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66610,YEAR,,UNITED STATES,44,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66610,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66611,YEAR,,UNITED STATES,15,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66611,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66611,YEAR,,UNITED STATES,11,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66611,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66611,YEAR,,UNITED STATES,5,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66611,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66612,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66612,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66612,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66612,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66614,YEAR,,UNITED STATES,32,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66614,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66614,YEAR,,UNITED STATES,48,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66614,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66614,YEAR,,UNITED STATES,43,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66614,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66615,YEAR,,UNITED STATES,25,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66615,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66615,YEAR,,UNITED STATES,27,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66615,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66615,YEAR,,UNITED STATES,33,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66615,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66616,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66616,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66616,YEAR,,UNITED STATES,3,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66616,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66617,YEAR,,UNITED STATES,50,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66617,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66617,YEAR,,UNITED STATES,84,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66617,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66617,YEAR,,UNITED STATES,55,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66617,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66618,YEAR,,UNITED STATES,81,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66618,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66618,YEAR,,UNITED STATES,78,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66618,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66618,YEAR,,UNITED STATES,72,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66618,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66619,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66619,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66619,YEAR,,UNITED STATES,6,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66619,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66619,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66619,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66675,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66675,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66701,YEAR,,UNITED STATES,125,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66701,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66701,YEAR,,UNITED STATES,183,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66701,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66701,YEAR,,UNITED STATES,189,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66701,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66710,YEAR,,UNITED STATES,19,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66710,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66710,YEAR,,UNITED STATES,27,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66710,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66710,YEAR,,UNITED STATES,34,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66710,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66711,YEAR,,UNITED STATES,17,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66711,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
