unit_desc,CV (%),region_desc,agg_level_desc,asd_desc,watershed_code,short_desc,county_code,asd_code,load_time,state_alpha,source_desc,domain_desc,Value,commodity_desc,begin_code,year,sector_desc,prodn_practice_desc,state_ansi,statisticcat_desc,congr_district_code,watershed_desc,country_name,week_ending,domaincat_desc,country_code,end_code,class_desc,state_name,zip_5,county_ansi,freq_desc,util_practice_desc,state_fips_code,county_name,location_desc,reference_period_desc,group_desc
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22.5,SOYBEANS,00,1974,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,26,SOYBEANS,00,1973,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,18.8,SOYBEANS,00,1972,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2020-02-20 15:00:33.000,AR,SURVEY,TOTAL,30.4,SOYBEANS,00,2018,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2018-02-22 15:08:35.000,AR,SURVEY,TOTAL,36,SOYBEANS,00,2017,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2019-10-01 15:11:43.000,AR,SURVEY,TOTAL,32.9,SOYBEANS,00,2016,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2016-02-18 15:04:50.000,AR,SURVEY,TOTAL,32.7,SOYBEANS,00,2015,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2016-02-18 15:04:50.000,AR,SURVEY,TOTAL,36.2,SOYBEANS,00,2014,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2015-02-19 15:38:52.000,AR,SURVEY,TOTAL,28.1,SOYBEANS,00,2013,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,22.6,SOYBEANS,00,2012,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,23,SOYBEANS,00,2011,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,15,SOYBEANS,00,2010,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,34,SOYBEANS,00,2009,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,35,SOYBEANS,00,2008,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,29,SOYBEANS,00,2007,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,20,SOYBEANS,00,2006,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22,SOYBEANS,00,2005,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,34,SOYBEANS,00,2004,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,34,SOYBEANS,00,2003,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,27,SOYBEANS,00,2002,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23,SOYBEANS,00,2001,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,13,SOYBEANS,00,2000,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,24,SOYBEANS,00,1999,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23,SOYBEANS,00,1998,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,28.3,SOYBEANS,00,1997,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,28.3,SOYBEANS,00,1996,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,20.4,SOYBEANS,00,1995,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,31.2,SOYBEANS,00,1994,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,25.3,SOYBEANS,00,1993,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,32,SOYBEANS,00,1992,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,28.5,SOYBEANS,00,1991,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,28,SOYBEANS,00,1990,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23,SOYBEANS,00,1989,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,21.2,SOYBEANS,00,1988,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19.8,SOYBEANS,00,1987,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,18,SOYBEANS,00,1986,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,25,SOYBEANS,00,1985,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,25,SOYBEANS,00,1984,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,17,SOYBEANS,00,1983,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,27.3,SOYBEANS,00,1982,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,21,SOYBEANS,00,1981,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,15,SOYBEANS,00,1980,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,29,SOYBEANS,00,1979,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,25,SOYBEANS,00,1978,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22.5,SOYBEANS,00,1977,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,17.5,SOYBEANS,00,1976,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22.6,SOYBEANS,00,1975,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19.4,SOYBEANS,00,1974,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23.2,SOYBEANS,00,1973,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",077,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,20.8,SOYBEANS,00,1972,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,077,ANNUAL,ALL UTILIZATION PRACTICES,05,LEE,"ARKANSAS, EAST CENTRAL, LEE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",085,60,2019-10-01 15:11:43.000,AR,SURVEY,TOTAL,35.8,SOYBEANS,00,2016,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,085,ANNUAL,ALL UTILIZATION PRACTICES,05,LONOKE,"ARKANSAS, EAST CENTRAL, LONOKE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",085,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,24.1,SOYBEANS,00,2012,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,085,ANNUAL,ALL UTILIZATION PRACTICES,05,LONOKE,"ARKANSAS, EAST CENTRAL, LONOKE",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",085,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,19,SOYBEANS,00,2010,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,085,ANNUAL,ALL UTILIZATION PRACTICES,05,LONOKE,"ARKANSAS, EAST CENTRAL, LONOKE",YEAR,FIELD CROPS
