year,unit_desc,region_desc,util_practice_desc,domain_desc,freq_desc,congr_district_code,location_desc,state_fips_code,state_alpha,reference_period_desc,county_ansi,country_name,asd_code,end_code,Value,county_name,state_ansi,week_ending,county_code,begin_code,load_time,sector_desc,asd_desc,prodn_practice_desc,state_name,country_code,class_desc,watershed_code,watershed_desc,agg_level_desc,zip_5,source_desc,short_desc,statisticcat_desc,commodity_desc,CV (%),domaincat_desc,group_desc
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19954,10,DE,YEAR,,UNITED STATES,,00,15,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19954,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19954,10,DE,YEAR,,UNITED STATES,,00,6,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19954,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19955,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19955,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19955,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19955,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19955,10,DE,YEAR,,UNITED STATES,,00,3,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19955,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19956,10,DE,YEAR,,UNITED STATES,,00,99,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19956,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19956,10,DE,YEAR,,UNITED STATES,,00,123,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19956,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19956,10,DE,YEAR,,UNITED STATES,,00,154,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19956,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19958,10,DE,YEAR,,UNITED STATES,,00,13,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19958,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19958,10,DE,YEAR,,UNITED STATES,,00,13,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19958,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19958,10,DE,YEAR,,UNITED STATES,,00,11,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19958,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19960,10,DE,YEAR,,UNITED STATES,,00,22,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19960,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19960,10,DE,YEAR,,UNITED STATES,,00,15,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19960,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19960,10,DE,YEAR,,UNITED STATES,,00,27,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19960,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19961,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19961,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19961,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19961,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19962,10,DE,YEAR,,UNITED STATES,,00,5,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19962,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19962,10,DE,YEAR,,UNITED STATES,,00,5,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19962,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19962,10,DE,YEAR,,UNITED STATES,,00,12,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19962,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19963,10,DE,YEAR,,UNITED STATES,,00,65,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19963,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19963,10,DE,YEAR,,UNITED STATES,,00,43,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19963,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19963,10,DE,YEAR,,UNITED STATES,,00,67,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19963,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19964,10,DE,YEAR,,UNITED STATES,,00,3,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19964,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19964,10,DE,YEAR,,UNITED STATES,,00,4,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19964,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19964,10,DE,YEAR,,UNITED STATES,,00,17,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19964,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19966,10,DE,YEAR,,UNITED STATES,,00,92,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19966,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19966,10,DE,YEAR,,UNITED STATES,,00,80,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19966,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19966,10,DE,YEAR,,UNITED STATES,,00,74,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19966,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19968,10,DE,YEAR,,UNITED STATES,,00,39,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19968,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19968,10,DE,YEAR,,UNITED STATES,,00,38,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19968,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19968,10,DE,YEAR,,UNITED STATES,,00,42,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19968,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19969,10,DE,YEAR,,UNITED STATES,,00,8,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19969,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19970,10,DE,YEAR,,UNITED STATES,,00,4,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19970,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19970,10,DE,YEAR,,UNITED STATES,,00,7,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19970,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19970,10,DE,YEAR,,UNITED STATES,,00,4,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19970,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19971,10,DE,YEAR,,UNITED STATES,,00,2,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19971,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19971,10,DE,YEAR,,UNITED STATES,,00,5,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19971,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19971,10,DE,YEAR,,UNITED STATES,,00,8,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19971,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19973,10,DE,YEAR,,UNITED STATES,,00,47,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19973,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19973,10,DE,YEAR,,UNITED STATES,,00,60,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19973,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19973,10,DE,YEAR,,UNITED STATES,,00,74,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19973,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19975,10,DE,YEAR,,UNITED STATES,,00,9,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19975,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19975,10,DE,YEAR,,UNITED STATES,,00,12,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19975,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19975,10,DE,YEAR,,UNITED STATES,,00,28,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19975,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19977,10,DE,YEAR,,UNITED STATES,,00,56,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19977,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19977,10,DE,YEAR,,UNITED STATES,,00,56,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19977,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19977,10,DE,YEAR,,UNITED STATES,,00,42,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19977,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19979,10,DE,YEAR,,UNITED STATES,,00,4,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19979,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19979,10,DE,YEAR,,UNITED STATES,,00,7,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19979,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19979,10,DE,YEAR,,UNITED STATES,,00,4,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19979,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19980,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19980,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19980,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19980,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,19980,10,DE,YEAR,,UNITED STATES,,00,1,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,19980,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,99999,10,DE,YEAR,,UNITED STATES,,00,28,,10,,,00,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,99999,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,99999,10,DE,YEAR,,UNITED STATES,,00,31,,10,,,00,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,99999,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,99999,10,DE,YEAR,,UNITED STATES,,00,38,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,ZIP CODE,99999,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
2022,PCT OF FARM OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,DELAWARE,10,DE,YEAR,,UNITED STATES,,00,57.8,,10,,,00,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM OPERATIONS",SALES,CROP TOTALS,3.2,NOT SPECIFIED,CROP TOTALS
2017,PCT OF FARM OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,DELAWARE,10,DE,YEAR,,UNITED STATES,,00,56.8,,10,,,00,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM OPERATIONS",SALES,CROP TOTALS,6.6,NOT SPECIFIED,CROP TOTALS
2012,PCT OF FARM OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,DELAWARE,10,DE,YEAR,,UNITED STATES,,00,52.9,,10,,,00,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM OPERATIONS",SALES,CROP TOTALS,11.2,NOT SPECIFIED,CROP TOTALS
2022,PCT OF FARM SALES,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,DELAWARE,10,DE,YEAR,,UNITED STATES,,00,22.5,,10,,,00,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",SALES,CROP TOTALS,2.9,NOT SPECIFIED,CROP TOTALS
2017,PCT OF FARM SALES,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,DELAWARE,10,DE,YEAR,,UNITED STATES,,00,22.2,,10,,,00,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",SALES,CROP TOTALS,14.0,NOT SPECIFIED,CROP TOTALS
2012,PCT OF FARM SALES,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,DELAWARE,10,DE,YEAR,,UNITED STATES,,00,33.7,,10,,,00,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",SALES,CROP TOTALS,3.9,NOT SPECIFIED,CROP TOTALS
2007,PCT OF FARM SALES,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,DELAWARE,10,DE,YEAR,,UNITED STATES,,00,19.4,,10,,,00,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,DELAWARE,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",SALES,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS
