CV (%),commodity_desc,domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,watershed_code,class_desc,agg_level_desc,watershed_desc,zip_5,load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,county_name,week_ending,state_ansi,begin_code,county_code,end_code,Value,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi,asd_code,country_name,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,PRINCE GEORGES,,24,00,033,00,264,MD,24,"MARYLAND, SOUTHERN, PRINCE GEORGES",YEAR,033,80,UNITED STATES,OPERATIONS,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,PRINCE GEORGES,,24,00,033,00,356,MD,24,"MARYLAND, SOUTHERN, PRINCE GEORGES",YEAR,033,80,UNITED STATES,OPERATIONS,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.5,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,396,MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
19.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,407,MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.7,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,411,MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,OPERATIONS,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,400,MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,375,MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,OPERATIONS,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,539,MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,OPERATIONS,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.5,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,219,MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
19.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,185,MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.7,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,202,MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,OPERATIONS,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,197,MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,183,MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,OPERATIONS,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,251,MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,OPERATIONS,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.5,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,111,MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
19.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,100,MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.7,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,96,MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,OPERATIONS,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,123,MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,143,MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,OPERATIONS,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,171,MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,OPERATIONS,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.5,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,194,MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
19.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,224,MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.7,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,209,MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,OPERATIONS,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,222,MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,230,MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,OPERATIONS,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,352,MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,OPERATIONS,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.5,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,178,MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
19.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,166,MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
11.7,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,148,MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,OPERATIONS,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,153,MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,178,MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,OPERATIONS,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,216,MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,OPERATIONS,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
4.1,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"7,016",MD,24,MARYLAND,YEAR,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
5.8,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"6,891",MD,24,MARYLAND,YEAR,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
8.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"6,389",MD,24,MARYLAND,YEAR,,,UNITED STATES,OPERATIONS,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"6,763",MD,24,MARYLAND,YEAR,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"6,252",MD,24,MARYLAND,YEAR,,,UNITED STATES,OPERATIONS,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"7,858",MD,24,MARYLAND,YEAR,,,UNITED STATES,OPERATIONS,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20601,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,16,MD,24,20601,YEAR,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20601,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,17,MD,24,20601,YEAR,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20601,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,14,MD,24,20601,YEAR,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20602,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,4,MD,24,20602,YEAR,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20602,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,20602,YEAR,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20603,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,1,MD,24,20603,YEAR,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20603,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,21,MD,24,20603,YEAR,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20603,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,7,MD,24,20603,YEAR,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20604,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,20604,YEAR,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20604,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,4,MD,24,20604,YEAR,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20607,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,1,MD,24,20607,YEAR,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20607,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,14,MD,24,20607,YEAR,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20607,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,8,MD,24,20607,YEAR,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20608,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,3,MD,24,20608,YEAR,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20608,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,7,MD,24,20608,YEAR,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20608,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,8,MD,24,20608,YEAR,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20609,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,16,MD,24,20609,YEAR,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20609,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,9,MD,24,20609,YEAR,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20609,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,11,MD,24,20609,YEAR,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,ZIP CODE,,20610,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,2,MD,24,20610,YEAR,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
