freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,Value,end_code,county_code,begin_code,week_ending,state_ansi,county_name,state_name,country_code,sector_desc,asd_desc,prodn_practice_desc,load_time,zip_5,watershed_desc,agg_level_desc,watershed_code,class_desc,statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,CV (%),commodity_desc
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12503,YEAR,12,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12503,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12503,YEAR,12,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12503,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12504,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12504,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12504,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12504,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12504,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12504,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12508,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12508,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12508,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12508,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12508,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12508,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12513,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12513,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12513,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12513,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12513,YEAR,5,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12513,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12514,YEAR,12,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12514,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12514,YEAR,12,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12514,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12514,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12514,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12515,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12515,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12515,YEAR,7,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12515,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12515,YEAR,8,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12515,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12516,YEAR,13,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12516,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12516,YEAR,17,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12516,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12516,YEAR,7,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12516,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12517,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12517,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12517,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12517,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12518,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12518,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12518,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12518,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12518,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12518,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12520,YEAR,6,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12520,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12521,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12521,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12521,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12521,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12521,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12521,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12522,YEAR,13,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12522,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12522,YEAR,5,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12522,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12522,YEAR,8,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12522,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12523,YEAR,19,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12523,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12523,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12523,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12523,YEAR,6,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12523,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12524,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12524,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12525,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12525,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12525,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12525,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12525,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12525,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12526,YEAR,33,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12526,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12526,YEAR,39,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12526,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12526,YEAR,35,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12526,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12528,YEAR,28,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12528,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12528,YEAR,17,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12528,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12528,YEAR,12,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12528,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12529,YEAR,12,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12529,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12529,YEAR,26,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12529,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12529,YEAR,24,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12529,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12530,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12530,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12531,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12531,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12531,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12531,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12533,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12533,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12533,YEAR,17,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12533,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12533,YEAR,6,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12533,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12534,YEAR,49,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12534,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12534,YEAR,58,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12534,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12534,YEAR,63,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12534,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12537,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12537,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12537,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12537,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12538,YEAR,8,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12538,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12538,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12538,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12538,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12538,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12540,YEAR,15,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12540,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12540,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12540,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
