domaincat_desc,asd_code,group_desc,region_desc,end_code,county_name,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%),agg_level_desc,reference_period_desc,state_name,unit_desc,week_ending,statisticcat_desc,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,country_name,state_ansi,domain_desc,country_code,source_desc,zip_5,commodity_desc
NOT SPECIFIED,60,CROP TOTALS,,00,LEHIGH,,270,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LEHIGH",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,077,00000000,,42,077,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LEHIGH,,251,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LEHIGH",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,077,00000000,,42,077,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LEHIGH,,300,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LEHIGH",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,077,00000000,,42,077,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LEHIGH,,347,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LEHIGH",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,077,00000000,,42,077,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LEHIGH,,364,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LEHIGH",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,077,00000000,,42,077,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LEHIGH,,432,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LEHIGH",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,077,00000000,,42,077,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LUZERNE,,264,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LUZERNE",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,079,00000000,,42,079,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LUZERNE,,274,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LUZERNE",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,079,00000000,,42,079,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LUZERNE,,336,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LUZERNE",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,079,00000000,,42,079,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LUZERNE,,335,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LUZERNE",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,079,00000000,,42,079,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LUZERNE,,296,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LUZERNE",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,079,00000000,,42,079,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,LUZERNE,,406,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, LUZERNE",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,079,00000000,,42,079,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,MONROE,,158,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, MONROE",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,089,00000000,,42,089,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,MONROE,,147,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, MONROE",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,089,00000000,,42,089,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,MONROE,,162,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, MONROE",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,089,00000000,,42,089,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,MONROE,,176,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, MONROE",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,089,00000000,,42,089,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,MONROE,,123,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, MONROE",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,089,00000000,,42,089,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,MONROE,,156,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, MONROE",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,089,00000000,,42,089,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,NORTHAMPTON,,276,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, NORTHAMPTON",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,095,00000000,,42,095,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,NORTHAMPTON,,345,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, NORTHAMPTON",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,095,00000000,,42,095,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,NORTHAMPTON,,338,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, NORTHAMPTON",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,095,00000000,,42,095,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,NORTHAMPTON,,299,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, NORTHAMPTON",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,095,00000000,,42,095,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,NORTHAMPTON,,314,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, NORTHAMPTON",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,095,00000000,,42,095,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,NORTHAMPTON,,396,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, NORTHAMPTON",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,095,00000000,,42,095,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,PIKE,,38,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, PIKE",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,103,00000000,,42,103,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,PIKE,,25,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, PIKE",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,103,00000000,,42,103,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,PIKE,,27,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, PIKE",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,103,00000000,,42,103,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,PIKE,,20,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, PIKE",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,103,00000000,,42,103,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,PIKE,,21,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, PIKE",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,103,00000000,,42,103,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,PIKE,,34,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, PIKE",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,103,00000000,,42,103,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,SCHUYLKILL,,473,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, SCHUYLKILL",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,107,00000000,,42,107,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,SCHUYLKILL,,446,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, SCHUYLKILL",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,107,00000000,,42,107,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,SCHUYLKILL,,482,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, SCHUYLKILL",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,107,00000000,,42,107,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,SCHUYLKILL,,512,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, SCHUYLKILL",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,107,00000000,,42,107,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,SCHUYLKILL,,439,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, SCHUYLKILL",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,107,00000000,,42,107,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,60,CROP TOTALS,,00,SCHUYLKILL,,609,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,EAST CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, EAST CENTRAL, SCHUYLKILL",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,107,00000000,,42,107,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,ALLEGHENY,,202,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, ALLEGHENY",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,003,00000000,,42,003,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,ALLEGHENY,,222,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, ALLEGHENY",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,003,00000000,,42,003,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,ALLEGHENY,,237,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, ALLEGHENY",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,003,00000000,,42,003,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,ALLEGHENY,,219,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, ALLEGHENY",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,003,00000000,,42,003,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,ALLEGHENY,,203,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, ALLEGHENY",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,003,00000000,,42,003,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,ALLEGHENY,,281,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, ALLEGHENY",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,003,00000000,,42,003,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,FAYETTE,,499,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, FAYETTE",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,051,00000000,,42,051,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,FAYETTE,,523,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, FAYETTE",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,051,00000000,,42,051,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,FAYETTE,,537,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, FAYETTE",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,051,00000000,,42,051,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,FAYETTE,,531,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, FAYETTE",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,051,00000000,,42,051,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,FAYETTE,,324,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, FAYETTE",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,051,00000000,,42,051,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,FAYETTE,,463,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, FAYETTE",1997,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,051,00000000,,42,051,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,GREENE,,387,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, GREENE",2022,6.6,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,059,00000000,,42,059,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,GREENE,,403,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, GREENE",2017,12.4,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,059,00000000,,42,059,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,GREENE,,511,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, GREENE",2012,3.7,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,059,00000000,,42,059,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,GREENE,,489,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, GREENE",2007,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,059,00000000,,42,059,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,70,CROP TOTALS,,00,GREENE,,229,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHWESTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"PENNSYLVANIA, SOUTHWESTERN, GREENE",2002,,COUNTY,YEAR,PENNSYLVANIA,OPERATIONS,,SALES,059,00000000,,42,059,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
