group_desc,location_desc,reference_period_desc,state_fips_code,county_name,freq_desc,util_practice_desc,county_ansi,class_desc,state_name,zip_5,end_code,domaincat_desc,country_code,week_ending,watershed_desc,country_name,congr_district_code,statisticcat_desc,year,sector_desc,state_ansi,prodn_practice_desc,begin_code,commodity_desc,Value,source_desc,domain_desc,load_time,state_alpha,short_desc,county_code,asd_code,asd_desc,watershed_code,agg_level_desc,region_desc,unit_desc,CV (%)
FIELD CROPS,"NEVADA, NORTHEAST, WHITE PINE",YEAR,32,WHITE PINE,ANNUAL,ALL UTILIZATION PRACTICES,033,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1976,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,52,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",033,30,NORTHEAST,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, NORTHEAST, WHITE PINE",YEAR,32,WHITE PINE,ANNUAL,ALL UTILIZATION PRACTICES,033,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1975,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,65,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",033,30,NORTHEAST,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, NORTHEAST, WHITE PINE",YEAR,32,WHITE PINE,ANNUAL,ALL UTILIZATION PRACTICES,033,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1974,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,47.2,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",033,30,NORTHEAST,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, NORTHEAST, WHITE PINE",YEAR,32,WHITE PINE,ANNUAL,ALL UTILIZATION PRACTICES,033,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1973,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,47.3,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",033,30,NORTHEAST,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, NORTHEAST, WHITE PINE",YEAR,32,WHITE PINE,ANNUAL,ALL UTILIZATION PRACTICES,033,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1972,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,27.5,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",033,30,NORTHEAST,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, OTHER (COMBINED) COUNTIES",YEAR,32,OTHER (COMBINED) COUNTIES,ANNUAL,ALL UTILIZATION PRACTICES,,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1990,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,49,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",998,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1989,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,80,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1988,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,80,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1987,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,80,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1986,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,80,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1985,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,70,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1984,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,65,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1983,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,65,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1982,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,55,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1981,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,55,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1980,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,50,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1979,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,55,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1978,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,55,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1977,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,50,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1976,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,53,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1975,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,55,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1974,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,50,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, CLARK",YEAR,32,CLARK,ANNUAL,ALL UTILIZATION PRACTICES,003,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1973,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,50,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",003,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1989,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,75,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1988,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,70,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1987,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,75,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1986,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,70,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1985,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1984,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1983,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,70,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1982,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1981,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1980,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,55,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1979,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1978,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1977,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,50,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1976,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,51,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1975,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1974,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,55,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, ESMERALDA",YEAR,32,ESMERALDA,ANNUAL,ALL UTILIZATION PRACTICES,009,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1973,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,51,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",009,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1989,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,70,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1988,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,65,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1987,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,70,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1986,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,70,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1985,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1984,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1983,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1982,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1981,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,65,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1980,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1979,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,60,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1978,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,65,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
FIELD CROPS,"NEVADA, SOUTH, LINCOLN",YEAR,32,LINCOLN,ANNUAL,ALL UTILIZATION PRACTICES,017,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1977,CROPS,32,ALL PRODUCTION PRACTICES,00,WHEAT,50,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",017,80,SOUTH,00000000,COUNTY,,BU / NET PLANTED ACRE,
