group_desc,end_code,region_desc,asd_code,domaincat_desc,load_time,sector_desc,prodn_practice_desc,watershed_desc,Value,county_name,begin_code,class_desc,asd_desc,state_alpha,util_practice_desc,freq_desc,year,CV (%),short_desc,location_desc,week_ending,statisticcat_desc,unit_desc,state_name,reference_period_desc,agg_level_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98566,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98566,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,22,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98568,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98568,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,37,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98568,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98568,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,31,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98568,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98568,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98569,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98569,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,61,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98570,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98570,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,82,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98570,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98570,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,50,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98570,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98570,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98572,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98572,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98572,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98572,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98572,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98572,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,18,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98576,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98576,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,21,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98576,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98576,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,14,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98576,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98576,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,45,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98577,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98577,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,60,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98577,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98577,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,46,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98577,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98577,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,88,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98579,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98579,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,91,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98579,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98579,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,65,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98579,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98579,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,41,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98580,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98580,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,38,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98580,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98580,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,49,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98580,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98580,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98581,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98581,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98581,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98581,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98582,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98582,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98582,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98582,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98582,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98582,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98583,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98583,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,7,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98583,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98583,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,91,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98584,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98584,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,57,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98584,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98584,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,72,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98584,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98584,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98585,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98585,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,10,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98585,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98585,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98585,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98585,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98586,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98586,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98586,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98586,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98586,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98586,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98588,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98588,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98588,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98588,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98588,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98588,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,21,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98589,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98589,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,48,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98589,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98589,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,24,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98589,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98589,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,85,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98591,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98591,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,89,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98591,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98591,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,39,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98591,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98591,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98592,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98592,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98592,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98592,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98592,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98592,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98593,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98593,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98593,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98593,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98593,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98593,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98595,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98595,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98595,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98595,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98595,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98595,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,66,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98596,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98596,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,76,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98596,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98596,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,76,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98596,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98596,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,57,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98597,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98597,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,60,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98597,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98597,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,51,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98597,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98597,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NOT SPECIFIED,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,40,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98601,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,TOTAL,UNITED STATES,98601,CROP TOTALS,9000,CENSUS
